Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"18/03/2021","14 COLLEGE FARM WOODS, COLLEGE FARM, NEWBRIDGE","","Kildare","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","14 EATON SQ, MONKSTOWN, DUBLIN","","Dublin","€1,365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","14 MAYFIELD GROVE, ATHLONE, WESTMEATH","","Westmeath","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","15 Cois Abhainn, Kilmovee","","Mayo","€99,500.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","15 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€268,722.47","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","16 Gateway Park, Croom","","Limerick","€311,674.01","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","16 POACHERS LOCK, LEIGHLINBRIDGE, CARLOW","","Carlow","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","17 ASHLEIGH WOOD, MONALEEN, LIMERICK","","Limerick","€298,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","18 ISLAND VIEW PK, CORBALLY, LIMERICK","","Limerick","€167,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","18 WHEATFIELD CLOSE, CLONDALKIN, DUBLIN","Dublin 22","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","19 ANNAVILLE PARK, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","€815,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","19 RIVER VIEW, ARD SIONNACH, SHANAKIEL","","Cork","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","2 ELGON WALK ARDKEEN VILLAGE, ARDKEEN VILLAGE, WATERFORD","","Waterford","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","2 GRATTAN PLACE, CLONMEL, TIPPERARY","","Tipperary","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","2 La Touche Cove, Greystones","","Wicklow","€814,977.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","2 RIVERVIEW TERRACE, ENNISTYMON, CO CLARE","","Clare","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","2 ROSLEVIN LAWN, ATHLONE, CO WESTMEATH","","Westmeath","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","2 ST JOSEPH'S AVENUE, ARDFINNAN, CLONMEL","","Tipperary","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","20 lyreen drive, mariavilla, maynooth","","Kildare","€422,907.49","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","21 Arbutus Place, Portobello, Dublin 8","","Dublin","€625,100.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","21 DOLMEN COURT, BROWNSHILL ROAD, CARLOW","","Carlow","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","22 Hollywoodrath Road, Hollywoodrath, Hollystown Dublin 15","","Dublin","€533,039.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","22 KNOCKNAREA AVE, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","23 OAKWOOD, RAMSTOWN, GOREY","","Wexford","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","23 PARKVIEW MANSIONS, 113 HAROLDS CROSS RD, DUBLIN 6","","Dublin","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","24 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€299,559.47","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","24 Hallwell Lane, Hallwell, Adamstown","","Dublin","€378,854.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","241 THE WATERSIDE, CHARLOTTE QUAY, RINGSEND ROAD","Dublin 4","Dublin","€300,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","26 Maple Drive, Ashbourne, Co. Meath","","Meath","€418,502.20","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","26 MERRION VILLAGE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€512,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","27 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€286,343.61","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","28  MAYDENHAYES CRESCENT, MAYDENHAYES, MORNINGTON","","Meath","€263,876.65","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","28 LAWRENCES AVE, MAYNOOTH, KILDARE","","Kildare","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","29 ARD ERIN, MOUNTRATH, COUNTY LAOIS","","Laois","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","291 WYCKHAM POINT, WYCKHAM WAY, DUNDRUM","Dublin 16","Dublin","€383,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","3 BALLYMOUNT COTTAGES, TURNPIKE RD, CLONDALKIN","Dublin 22","Dublin","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","3 RECTORY HALL, CASTLEBRIDGE, WEXFORD","","Wexford","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","3 ST JAMES AVE, JAMESS ST, DUBLIN 8","Dublin 8","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","3 THE PINES RUSHBROOKE LINKS COBH, CORK","","Cork","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","30 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€286,343.61","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","31 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€259,911.89","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","32 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€286,343.61","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","33 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€220,264.32","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","33 MELVILLE RISE, MEAKSTOWN, FINGLAS","Dublin 11","Dublin","€122,222.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","33 MOUNTFIELD PARK, MOUNTFIELD, MALAHIDE","","Dublin","€347,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","34 Drumnigh Manor, Portmarnock, Co. Dublin","","Dublin","€493,392.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","34 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€259,911.89","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","34 PAIRC MHUIRE, TULLOW, CARLOW","","Carlow","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","35 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€259,911.89","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","35 HALLDENE AVE, BISHOPSTOWN, CORK","","Cork","€345,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","35 MILLRACE DR, SAGGART, DUBLIN","Dublin 24","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","36 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€264,317.18","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","37 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€286,343.61","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","37 GOODTIDE HARBOUR, BATH ST, WEXFORD","","Wexford","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","38 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€220,264.32","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","38 GORT LEAMHAN, ROSLEVAN, ENNIS","","Clare","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","38 THE RECTORY, ENNISKERRY ROAD, STEPASIDE","","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","39 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€286,343.61","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","3DOORSDOWN, GARDENHAM, CLAREGALWAY","","Galway","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","4 AN CNOCAN APPARTMENTS, MOAT COMMONS, CLANE","","Kildare","€184,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","4 CASTLEVIEW PARK, EDENDERRY, CO OFFALY","","Offaly","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","4 HANSTED CLOSE, LUCAN, DUBLIN","","Dublin","€257,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","4 LARKSPUR HALL, LEVMOSS PARK, THE GALLOPS SANDYFORD","Dublin 18","Dublin","€359,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","4 SWELLAN, CAVAN","","Cavan","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","4 THE CLOSE, CITYWEST VILLAGE, CITYWEST","Dublin 24","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","4 WILTON HOUSE, WILTON GREEN, LOWER POINT RD","","Louth","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","40 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€295,194.19","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","41 Belltree Avenue, Belltree, Clongriffin","Dublin 13","Dublin","€374,449.33","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","41 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€268,722.47","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","41 KNOCKMOYLE, TRALEE, KERRY","","Kerry","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","41 WILLINGTON AVE, DUBLIN 6W, DUBLIN","","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","42 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€295,154.19","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","43 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€220,264.32","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","44 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€268,722.47","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","44 Foxhollow, Golf Links Road, Castletroy","","Limerick","€599,119.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","44 ST ANNS, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","45 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€268,722.47","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","45 THE OAKS, RIDGEWOOD, SWORDS","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","46 ARMSTRONG GROVE, CLARA, OFFALY","","Offaly","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","46 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€268,722.47","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","46 SHEELIN RD, CAHERDAVIN, LIMERICK","","Limerick","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","47 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€295,154.19","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","47 The Campion, Marina Village, Greystones","","Wicklow","€418,502.20","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","48 Árda na Deirge, Killaloe","","Clare","€339,207.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","48 CHAPELWOOD, KILMUCKRIDGE, GOREY","","Wexford","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","48 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€224,669.60","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","48 JOYCE HOUSE, VIKING HARBOUR, USHERS QUAY DUBLIN 8","Dublin 8","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","48 TIVOLI HEIGHTS, CLONMEL, TIPPERARY","","Tipperary","€256,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","481 COLLINS AVE, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€546,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","49 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€295,154.19","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","4A CONVENT AVE, BLACKROCK, CORK","","Cork","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","5 COACHYARD MANOR, ENFIELD, CO MEATH","","Meath","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","5 Dun Rioga Crescent, Dun Rioga, Drumree Road","","Meath","€273,127.75","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","5 MILLMOUNT TERRACE, MULLINGAR, WESTMEATH","","Westmeath","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","5 STALEEN, DONORE, MEATH","","Meath","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","50 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€603,524.23","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","51 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€647,577.09","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","52 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€603,524.23","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","52 LOURDES RD, MARYLAND, DUBLIN 8","Dublin 8","Dublin","€231,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","520 RIVER FOREST, LEIXLIP, KILDARE","","Kildare","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","53 ABHAINN GLAS, EDGEWORTHSTOWN, LONGFORD","","Longford","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","56 CLONDARRIG COURT, BELLINGHAM, PORTLAOISE","","Laois","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","57 CORD RD, DROGHEDA, LOUTH","","Louth","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","57 WAINSFORT MANOR DR, TERENURE, DUBLIN 6W","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","6 STONEBRIDGE COURT, RAILWAY RD, CAVAN","","Cavan","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","60 PARK VIEW, LETTERKENNY, DONEGAL","","Donegal","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","7 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€264,317.18","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","8  COISLINNE, GOREY, COUNTY WEXFORD","","Wexford","€90,671.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","8 BELFRY CRESCENT, LISCORRIE, DROGHEDA","","Louth","€236,123.30","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","8 BRUACH NA MARA, BARRACK ST, BELMULLET","","Mayo","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","8 CEDAR PARK, NEWPORT ROAD, WESTPORT","","Mayo","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","82 A Norwood Park, Cobh","","Cork","€390,000.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","88 Aughamore, Kilcock Road, Clane","","Kildare","€356,828.19","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","88 AVONDALE PARK, RAHENY, DUBLIN 5","Dublin 5","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","89 Maryborough Village, Portlaoise","","Laois","€233,480.17","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","9 The Heighs, Oldbridge Manor, Drogheda","","Meath","€277,533.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","92 Fánán, Letteragh Road, Galway","","Galway","€330,396.47","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","98 KILTIPPER GATE, KILTIPPER WAY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","APARTMENT 204, THE HARBOUR MILL, THE QUAY","","Mayo","€169,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","Apartment 3  Block 20, New Priory, Hole in the Wall Road","","Dublin","€205,000.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","Apartment 42 The Barrington, Lansdowne Place, Ballsbridge","","Dublin","€925,110.13","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","APARTMENT 7, LOUGHMORNE HOUSE, 20 TERENURE ROAD WEST","","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","APT 1, FRIARY CLOSE, 17 COOK ST","Dublin 8","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","APT 1, RIDGEWOOD GROVE, FOREST RD","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","APT 1, THE CRESCENT, FARRANLEA RD","","Cork","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","APT 504, TALBOT HALL APTS, IRISH LIFE CENTRE","Dublin 1","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","BALLINACOURTY, AHERLOW, TIPPERARY","","Tipperary","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","BALLYBOE, TURE, MUFF","","Donegal","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","BANEMORE, BROADFORD, CHARLEVILLE","","Limerick","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","BARNADERG, GRANGE, SLIGO","","Sligo","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","BURGESS WEST, BALLYLOOBY, CAHIR","","Tipperary","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","BURREN QUAY, BALLYVELAGHAN, NEW QUAY","","Clare","€300,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","CARRIES COTTAGAE, DOONLOUGHLIN, BALLYCONNELLY","","Galway","€258,000.00","No","Yes","New Dwelling house /Apartment",""
"18/03/2021","CLANCY TERRACE, CHARLEVILLE, CORK","","Cork","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","CLOONAGH, BALLINAGORE, CO. WESTMEATH","","Westmeath","€253,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","CLOVER LEAF FARM, DEEGERTY, ASKEATON","","Limerick","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","CRAGGWOOD, MOUNT COLLINS, LIMERICK","","Limerick","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","DOWNE HOUSE, FAHEE, KILMACOW","","Kilkenny","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","GARRANDARRAGH, MULLINAVAT, KILKENNY","","Kilkenny","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","GLENKIERAN RD, SMARMORE, ARDEE","","Louth","€420,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","GORTANUMMERA, BALLYSHRULE, PORTUMNA","","Galway","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2021","GORTNAFORIA, KELLS, CO KERRY","","Kerry","€372,000.00","No","No","Second-Hand Dwelling house /Apartment",""
